time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
22.9383,veh12,CAM,3,20.4892,nan,nan,-100.7293,120.0000,263.3274,1
22.9536,veh12,CAM,5,14.0809,nan,nan,-107.1376,120.0000,284.7054,1
22.9748,veh12,CAM,10,33.6569,nan,nan,-87.5616,120.0000,96.7206,1
23.0383,veh12,CAM,3,20.7060,nan,nan,-100.5125,120.0000,256.8529,1
23.0536,veh12,CAM,5,14.2321,nan,nan,-106.9864,120.0000,279.7865,1
23.0853,veh12,CAM,11,35.7302,nan,nan,-85.4883,120.0000,47.0167,1
23.0956,veh12,CAM,4,21.7415,nan,nan,-99.4770,120.0000,189.7132,1
23.1371,veh12,CAM,6,21.5576,nan,nan,-99.6609,120.0000,193.5964,1
23.1381,veh12,CAM,2,27.9567,nan,nan,-93.2618,120.0000,128.4819,1
23.1383,veh12,CAM,3,20.8237,nan,nan,-100.3948,120.0000,253.3976,1
23.1536,veh12,CAM,5,14.2633,nan,nan,-106.9551,120.0000,278.7773,1
23.1748,veh12,CAM,10,34.0883,nan,nan,-87.1302,120.0000,92.0338,1
23.2298,veh12,CAM,3,21.5553,nan,nan,-99.6632,120.0000,250.0980,1
23.2536,veh12,CAM,5,14.2942,nan,nan,-106.9243,120.0000,277.7865,1
23.2786,veh12,CAM,7,29.5553,nan,nan,-91.6632,308.0000,167.1176,1
23.3298,veh12,CAM,3,21.6756,nan,nan,-99.5429,120.0000,246.6663,1
23.3371,veh12,CAM,6,21.5762,nan,nan,-99.6423,120.0000,193.1850,1
